customer_id,gender,age,payment_method
C113208,Female,50,Cash
C222309,Female,66,Credit Card
C203267,Female,51,Credit Card
C138018,Female,28,Debit Card
C305738,Male,69,Debit Card
C213633,Male,52,Debit Card
C142699,Female,48,Credit Card
C136884,Female,63,Cash
C240452,Male,60,Cash
C238651,Female,21,Debit Card
C278091,Male,51,Credit Card
C556733,Female,54,Cash
C306388,Male,61,Cash
C313696,Female,53,Cash
C239991,Female,32,Cash
C987672,Female,32,Cash
C153403,Male,26,Cash
C105950,Female,18,Credit Card
C907444,Female,19,Credit Card
C184603,Male,60,Debit Card
C132787,Female,41,Debit Card
C140339,Female,27,Cash
C198724,Male,21,Credit Card
C318637,Female,64,Credit Card
C335561,Female,37,Debit Card
C748328,Male,57,Cash
C410752,Female,52,Debit Card
C280437,Male,56,Cash
C456156,Male,64,Credit Card
C152697,Male,30,Credit Card
C153025,Male,25,Debit Card
C135463,Female,49,Cash
C333245,Male,24,Cash
C223545,Female,47,Credit Card
C272877,Male,63,Cash
C157180,Male,65,Cash
C253002,Female,46,Cash
C151372,Male,42,Credit Card
C668262,Male,27,Cash
C215008,Female,39,Cash
C927533,Male,36,Credit Card
C500700,Male,69,Credit Card
C887756,Female,48,Cash
C109939,Male,34,Debit Card
C316302,Male,39,Credit Card
C235180,Female,61,Credit Card
C383322,Male,25,Cash
C213044,Female,56,Debit Card
C993842,Male,39,Cash
C874032,Male,23,Credit Card
C350894,Male,28,Cash
C169941,Female,64,Credit Card
C131854,Female,60,Debit Card
C624131,Male,69,Cash
C165318,Female,49,Cash
C142837,Female,37,Debit Card
C483308,Female,35,Debit Card
C190518,Female,60,Credit Card
C255267,Male,56,Debit Card
C147775,Male,25,Debit Card
C211982,Female,60,Credit Card
C245492,Female,63,Cash
C364616,Female,28,Cash
C239549,Female,56,Credit Card
C294746,Female,31,Credit Card
C984995,Male,49,Credit Card
C627892,Female,27,Credit Card
C250548,Female,19,Cash
C247038,Male,51,Cash
C724925,Male,29,Cash
C129763,Female,34,Credit Card
C272738,Male,57,Cash
C168172,Female,54,Debit Card
C114216,Male,36,Debit Card
C157412,Female,28,Debit Card
C184906,Female,25,Cash
C318303,Female,44,Credit Card
C201870,Female,42,Debit Card
C283388,Female,37,Cash
C318819,Male,54,Cash
C129203,Male,52,Credit Card
C193685,Female,32,Debit Card
C261395,Female,38,Credit Card
C162796,Male,54,Debit Card
C894782,Female,51,Credit Card
C304628,Male,23,Cash
C222520,Female,28,Cash
C422656,Male,45,Debit Card
C214245,Female,43,Cash
C108861,Female,56,Cash
C249288,Female,55,Credit Card
C160679,Female,42,Cash
C700218,Male,47,Credit Card
C270962,Female,28,Debit Card
C294009,Male,22,Cash
C272589,Male,64,Debit Card
C502067,Male,22,Credit Card
C174976,Female,18,Debit Card
C125727,Female,18,Credit Card
C152946,Female,40,Credit Card
C168444,Female,39,Cash
C160875,Female,63,Cash
C458843,Female,45,Cash
C331076,Female,21,Cash
C230646,Male,33,Credit Card
C202738,Female,27,Credit Card
C149236,Male,34,Credit Card
C223140,Female,45,Cash
C166194,Male,40,Credit Card
C119627,Female,27,Cash
C332358,Female,29,Debit Card
C169516,Female,19,Cash
C315139,Female,68,Debit Card
C410747,Female,47,Credit Card
C182474,Female,41,Cash
C597766,Female,47,Credit Card
C769655,Male,26,Cash
C100386,Female,66,Cash
C165952,Female,69,Credit Card
C126484,Male,68,Debit Card
C278706,Female,40,Cash
C113927,Male,67,Debit Card
C214314,Female,32,Credit Card
C515462,Female,66,Cash
C203515,Male,24,Credit Card
C274016,Male,63,Cash
C226852,Female,38,Credit Card
C998904,Male,22,Cash
C207691,Female,19,Debit Card
C189867,Male,47,Cash
C273911,Male,57,Cash
C723748,Female,68,Debit Card
C167336,Male,50,Debit Card
C586072,Male,21,Cash
C289712,Female,43,Cash
C817695,Male,31,Debit Card
C291270,Male,35,Credit Card
C663286,Female,42,Credit Card
C291082,Female,52,Cash
C316772,Female,58,Cash
C130121,Male,40,Credit Card
C113518,Female,41,Credit Card
C126032,Male,29,Cash
C195763,Female,28,Cash
C192014,Male,58,Cash
C138327,Female,54,Cash
C337556,Male,24,Credit Card
C193236,Male,50,Cash
C195838,Female,64,Credit Card
C600007,Female,36,Credit Card
C567012,Female,62,Cash
C250438,Female,34,Debit Card
C128701,Female,39,Cash
C198200,Female,50,Debit Card
C234935,Female,53,Credit Card
C261691,Male,48,Cash
C983900,Female,65,Credit Card
C129794,Male,58,Cash
C130813,Male,35,Debit Card
C840996,Male,27,Cash
C330906,Male,47,Credit Card
C318328,Female,66,Cash
C575662,Male,36,Debit Card
C333281,Female,25,Cash
C171088,Female,45,Cash
C169193,Male,60,Cash
C307928,Female,65,Credit Card
C904439,Female,62,Credit Card
C166832,Female,40,Cash
C119380,Female,23,Credit Card
C273108,Male,22,Cash
C179185,Male,43,Debit Card
C191550,Female,26,Cash
C314507,Male,27,Credit Card
C184265,Female,29,Cash
C211477,Female,41,Credit Card
C747241,Female,38,Credit Card
C247946,Female,28,Credit Card
C498733,Male,47,Cash
C962492,Female,36,Credit Card
C190753,Male,37,Credit Card
C237306,Female,50,Debit Card
C190940,Male,22,Debit Card
C253879,Female,50,Debit Card
C204286,Female,41,Cash
C121669,Female,62,Credit Card
C166563,Female,59,Cash
C459778,Female,52,Debit Card
C934204,Male,42,Cash
C161151,Female,69,Debit Card
C185738,Female,32,Cash
C274097,Female,63,Cash
C303727,Female,30,Debit Card
C968095,Female,54,Cash
C201327,Male,33,Credit Card
C244725,Male,19,Credit Card
C855056,Female,36,Cash
C390190,Female,59,Cash
C547607,Female,60,Debit Card
C333441,Female,28,Cash
C287238,Female,68,Cash
C244938,Female,18,Credit Card
C261738,Male,36,Debit Card
C244493,Female,49,Cash
C326225,Male,28,Credit Card
C235130,Female,45,Debit Card
C219361,Male,68,Credit Card
C917739,Female,48,Debit Card
C122984,Female,42,Credit Card
C323200,Female,38,Credit Card
C223860,Female,43,Cash
C662260,Male,66,Cash
C275002,Male,48,Cash
C118428,Male,64,Credit Card
C113678,Male,23,Debit Card
C207927,Female,27,Debit Card
C539286,Female,39,Cash
C144842,Male,22,Credit Card
C868923,Female,43,Cash
C335435,Male,35,Credit Card
C281133,Male,50,Credit Card
C338349,Male,29,Credit Card
C167795,Female,57,Debit Card
C534732,Female,41,Credit Card
C600593,Female,23,Credit Card
C774699,Female,20,Credit Card
C128238,Female,40,Debit Card
C208479,Female,28,Credit Card
C245039,Female,45,Credit Card
C115087,Male,65,Cash
C848788,Male,41,Debit Card
C237437,Female,38,Debit Card
C419701,Male,42,Debit Card
C113444,Female,22,Credit Card
C151085,Female,58,Debit Card
C427288,Male,22,Credit Card
C278630,Female,35,Debit Card
C190810,Male,38,Debit Card
C592488,Male,50,Cash
C312599,Female,59,Debit Card
C208436,Female,69,Credit Card
C312430,Male,56,Credit Card
C188335,Male,60,Credit Card
C295108,Female,59,Cash
C737169,Male,19,Credit Card
C135755,Male,33,Credit Card
C848935,Male,59,Credit Card
C316972,Male,24,Debit Card
C287786,Female,68,Debit Card
C174151,Male,29,Credit Card
C758596,Female,31,Debit Card
C318379,Female,53,Credit Card
C146736,Male,60,Debit Card
C278253,Female,66,Credit Card
C966900,Female,58,Cash
C634610,Female,29,Credit Card
C249961,Female,22,Cash
C193741,Female,51,Credit Card
C120696,Male,25,Credit Card
C335287,Female,38,Cash
C557295,Male,32,Credit Card
C851494,Female,49,Credit Card
C247167,Female,46,Debit Card
C136589,Female,23,Credit Card
C262193,Male,41,Credit Card
C242708,Female,57,Cash
C770491,Female,26,Debit Card
C288624,Female,45,Credit Card
C163863,Male,58,Cash
C261424,Male,59,Cash
C357148,Male,33,Debit Card
C500735,Female,68,Credit Card
C441216,Female,67,Credit Card
C626890,Female,33,Credit Card
C258796,Male,38,Credit Card
C178261,Male,28,Debit Card
C243435,Male,41,Cash
C720191,Female,48,Credit Card
C305108,Female,18,Cash
C254391,Male,33,Debit Card
C430315,Female,31,Cash
C616038,Female,42,Cash
C205739,Female,58,Cash
C111481,Female,47,Debit Card
C224520,Female,65,Cash
C284733,Male,35,Cash
C931123,Female,39,Cash
C113170,Female,61,Credit Card
C230253,Male,59,Cash
C734549,Female,66,Credit Card
C872861,Male,50,Cash
C163920,Female,46,Cash
C749655,Female,55,Credit Card
C246612,Female,57,Debit Card
C952658,Female,30,Cash
C967168,Female,20,Credit Card
C126313,Female,27,Credit Card
C285581,Female,56,Cash
C232989,Male,22,Credit Card
C137087,Female,52,Cash
C294033,Female,18,Cash
C380073,Male,63,Debit Card
C156219,Female,42,Cash
C108864,Male,52,Debit Card
C316919,Male,32,Credit Card
C302155,Male,49,Credit Card
C724984,Male,28,Debit Card
C110227,Female,69,Cash
C242011,Male,20,Credit Card
C171336,Female,36,Credit Card
C126653,Female,35,Cash
C303413,Male,53,Debit Card
C645053,Male,39,Credit Card
C124110,Female,51,Credit Card
C318215,Female,33,Cash
C249554,Female,38,Cash
C884091,Female,50,Cash
C190014,Male,24,Debit Card
C149326,Male,59,Debit Card
C194041,Female,58,Debit Card
C199869,Male,28,Cash
C193320,Female,47,Cash
C175948,Male,44,Credit Card
C128442,Female,44,Credit Card
C322573,Female,56,Credit Card
C558536,Female,47,Credit Card
C295887,Male,29,Debit Card
C138145,Female,65,Cash
C104139,Female,66,Credit Card
C181586,Male,38,Cash
C213944,Female,48,Debit Card
C294275,Female,62,Credit Card
C224473,Female,51,Debit Card
C106652,Male,27,Credit Card
C139004,Female,67,Debit Card
C261337,Male,51,Cash
C301602,Female,37,Credit Card
C435821,Female,20,Credit Card
C897089,Female,64,Cash
C190694,Female,37,Debit Card
C121740,Female,45,Debit Card
C172589,Female,51,Debit Card
C753810,Male,33,Credit Card
C121289,Female,51,Debit Card
C193639,Female,54,Cash
C169024,Male,22,Cash
C224356,Male,67,Debit Card
C176258,Female,58,Debit Card
C239490,Female,49,Debit Card
C279489,Male,69,Cash
C196292,Male,21,Debit Card
C226601,Female,18,Credit Card
C829044,Male,53,Cash
C188310,Female,40,Credit Card
C122358,Male,66,Credit Card
C689496,Female,43,Debit Card
C233431,Female,29,Credit Card
C138278,Male,42,Debit Card
C806820,Male,40,Cash
C168826,Male,52,Cash
C262987,Female,45,Credit Card
C110509,Male,55,Credit Card
C322043,Female,67,Debit Card
C253507,Female,31,Credit Card
C321143,Male,22,Credit Card
C231579,Female,57,Credit Card
C185930,Female,31,Debit Card
C580659,Female,45,Cash
C289135,Female,26,Cash
C255353,Male,50,Credit Card
C232697,Female,36,Debit Card
C305201,Female,31,Credit Card
C972594,Female,33,Cash
C114209,Female,65,Credit Card
C202043,Male,54,Credit Card
C282132,Female,51,Cash
C231919,Female,67,Cash
C312097,Male,33,Cash
C204480,Male,31,Credit Card
C202084,Male,39,Debit Card
C635638,Female,26,Cash
C195774,Female,33,Credit Card
C130409,Female,66,Cash
C800327,Female,62,Cash
C256999,Male,46,Credit Card
C204511,Male,39,Cash
C300105,Male,23,Cash
C575595,Female,40,Cash
C138253,Male,49,Credit Card
C143773,Male,64,Debit Card
C315017,Female,62,Cash
C277516,Female,27,Credit Card
C218046,Female,25,Credit Card
C222688,Female,45,Credit Card
C225738,Female,24,Debit Card
C706357,Female,69,Credit Card
C306561,Female,64,Cash
C285286,Female,24,Cash
C271084,Female,65,Cash
C107736,Female,23,Cash
C309289,Female,43,Credit Card
C213324,Female,61,Credit Card
C157608,Female,47,Cash
C333956,Female,22,Cash
C289632,Male,61,Credit Card
C990937,Male,45,Debit Card
C119601,Male,43,Cash
C223184,Male,41,Credit Card
C201050,Female,68,Cash
C115318,Male,43,Cash
C144234,Male,34,Cash
C797955,Female,63,Cash
C236528,Male,42,Credit Card
C891364,Female,49,Credit Card
C183161,Female,46,Cash
C195967,Female,59,Credit Card
C139323,Female,50,Cash
C323544,Female,20,Cash
C287981,Male,63,Cash
C104057,Male,22,Credit Card
C180145,Female,45,Debit Card
C192063,Female,58,Cash
C111652,Female,19,Credit Card
C840615,Male,47,Credit Card
C151932,Female,53,Credit Card
C209443,Female,54,Cash
C299210,Female,25,Credit Card
C163302,Male,52,Cash
C356938,Female,57,Credit Card
C240871,Female,18,Cash
C303376,Male,56,Debit Card
C312050,Male,38,Cash
C799011,Male,27,Cash
C252623,Male,26,Cash
C557941,Female,69,Credit Card
C335405,Female,52,Cash
C229270,Female,23,Credit Card
C327044,Male,66,Credit Card
C191674,Male,52,Debit Card
C333261,Female,44,Cash
C539169,Male,43,Cash
C129251,Male,62,Cash
C813574,Male,59,Cash
C633026,Female,23,Cash
C218346,Female,20,Cash
C178406,Female,44,Cash
C317037,Male,41,Credit Card
C959969,Female,19,Cash
C877514,Female,61,Cash
C823288,Male,43,Cash
C113970,Female,32,Credit Card
C595462,Female,60,Credit Card
C180878,Female,39,Cash
C100096,Male,40,Cash
C169286,Female,57,Debit Card
C171636,Female,52,Debit Card
C171023,Female,43,Cash
C874607,Male,22,Cash
C841935,Female,45,Credit Card
C312163,Female,27,Cash
C171664,Female,58,Credit Card
C651513,Male,58,Credit Card
C103397,Male,57,Credit Card
C754460,Female,48,Cash
C322962,Male,54,Debit Card
C243114,Female,35,Cash
C608814,Female,20,Debit Card
C192110,Female,30,Credit Card
C389738,Female,28,Cash
C747715,Female,67,Credit Card
C978155,Male,37,Cash
C440338,Female,55,Cash
C322989,Female,44,Credit Card
C205016,Male,57,Credit Card
C150618,Male,47,Cash
C387319,Female,24,Credit Card
C249665,Female,63,Cash
C537029,Female,32,Credit Card
C508048,Male,43,Credit Card
C233296,Female,30,Debit Card
C291192,Female,44,Credit Card
C142396,Female,55,Cash
C120407,Female,27,Cash
C216204,Female,54,Debit Card
C306803,Male,25,Cash
C281232,Male,22,Cash
C206879,Male,37,Credit Card
C616441,Male,59,Debit Card
C199333,Female,48,Credit Card
C743327,Male,26,Debit Card
C239560,Male,45,Credit Card
C793504,Female,29,Cash
C135541,Female,18,Cash
C547058,Female,67,Cash
C280389,Male,63,Debit Card
C101004,Male,18,Cash
C171351,Female,30,Cash
C843853,Female,49,Credit Card
C567296,Female,67,Cash
C119779,Female,21,Cash
C534024,Male,22,Debit Card
C249133,Male,46,Cash
C337986,Female,26,Credit Card
C330860,Male,57,Cash
C319500,Female,34,Credit Card
C425560,Male,23,Credit Card
C137980,Female,51,Cash
C110655,Female,50,Credit Card
C329470,Female,68,Cash
C310245,Female,24,Credit Card
C210702,Female,48,Debit Card
C291430,Female,60,Cash
C237465,Male,51,Debit Card
C277221,Female,68,Credit Card
C338814,Female,55,Cash
C257807,Male,48,Debit Card
C130927,Male,34,Debit Card
C295330,Female,25,Cash
C866909,Female,23,Cash
C147288,Female,33,Cash
C326894,Male,37,Debit Card
C917458,Male,33,Credit Card
C253066,Female,51,Cash
C321092,Male,44,Credit Card
C161277,Female,50,Cash
C133163,Female,45,Credit Card
C750477,Female,27,Credit Card
C110449,Female,38,Cash
C312326,Female,43,Debit Card
C572488,Female,20,Credit Card
C219171,Female,48,Cash
C105496,Female,43,Credit Card
C179487,Female,20,Cash
C941085,Male,39,Debit Card
C145793,Female,68,Cash
C978453,Female,19,Credit Card
C300781,Male,34,Cash
C912476,Female,51,Debit Card
C150345,Female,46,Debit Card
C841368,Male,23,Credit Card
C120924,Female,32,Debit Card
C256805,Female,66,Debit Card
C234480,Male,65,Cash
C614509,Male,25,Debit Card
C134671,Female,29,Debit Card
C268818,Female,32,Cash
C108029,Female,67,Credit Card
C316470,Female,51,Cash
C115944,Female,62,Credit Card
C334553,Female,58,Credit Card
C255602,Female,67,Credit Card
C237309,Male,37,Credit Card
C187589,Female,41,Cash
C286501,Male,38,Debit Card
C519538,Male,31,Debit Card
C312836,Female,25,Cash
C179273,Female,39,Credit Card
C104785,Female,49,Cash
C298797,Female,58,Debit Card
C188628,Male,48,Cash
C234780,Male,67,Cash
C211061,Male,33,Debit Card
C312276,Female,51,Cash
C301325,Male,61,Cash
C610622,Female,41,Cash
C628098,Male,28,Cash
C148240,Male,21,Credit Card
C499452,Female,67,Debit Card
C845958,Female,57,Cash
C273535,Female,32,Cash
C845526,Male,43,Credit Card
C186334,Male,59,Debit Card
C591170,Male,46,Credit Card
C228155,Male,66,Credit Card
C296565,Female,31,Cash
C267098,Female,53,Cash
C413156,Male,37,Credit Card
C290867,Female,61,Debit Card
C107395,Female,39,Credit Card
C214909,Female,20,Credit Card
C295822,Male,25,Cash
C151042,Female,26,Credit Card
C971646,Female,68,Credit Card
C262011,Female,48,Debit Card
C448881,Male,18,Cash
C265159,Male,63,Cash
C145693,Male,43,Cash
C869631,Female,61,Debit Card
C148765,Female,57,Cash
C331630,Female,65,Credit Card
C127648,Male,53,Cash
C661651,Male,63,Cash
C111429,Female,62,Debit Card
C154559,Female,44,Credit Card
C330898,Male,63,Credit Card
C393581,Male,35,Cash
C185319,Female,31,Cash
C130082,Female,63,Credit Card
C480709,Female,57,Credit Card
C200630,Male,61,Credit Card
C335167,Male,62,Cash
C155337,Female,36,Cash
C277198,Male,48,Debit Card
C176201,Female,28,Cash
C820240,Male,35,Credit Card
C463345,Female,27,Debit Card
C285967,Male,38,Cash
C662951,Female,38,Credit Card
C215770,Male,47,Debit Card
C171014,Male,34,Cash
C293503,Male,26,Cash
C245669,Male,21,Credit Card
C251510,Female,63,Cash
C332805,Male,69,Credit Card
C462243,Male,24,Cash
C102753,Female,63,Cash
C161286,Female,38,Cash
C251508,Male,52,Credit Card
C581698,Female,33,Cash
C127763,Female,26,Credit Card
C327803,Male,33,Cash
C242685,Male,55,Credit Card
C196106,Male,44,Cash
C302993,Male,68,Cash
C251013,Male,60,Cash
C105818,Male,47,Debit Card
C217350,Male,64,Cash
C885301,Male,44,Cash
C141292,Female,63,Debit Card
C170743,Female,42,Credit Card
C242443,Female,41,Debit Card
C120905,Male,29,Credit Card
C269326,Female,27,Cash
C111386,Female,26,Debit Card
C172844,Female,38,Cash
C755646,Male,55,Debit Card
C476594,Female,61,Credit Card
C172802,Female,28,Credit Card
C263196,Male,61,Cash
C155367,Male,48,Cash
C332758,Female,68,Cash
C733216,Male,63,Debit Card
C246580,Female,24,Credit Card
C305629,Female,64,Debit Card
C499324,Female,49,Credit Card
C120488,Female,52,Cash
C517163,Female,52,Credit Card
C144840,Female,50,Debit Card
C211390,Female,59,Credit Card
C290022,Female,18,Cash
C141921,Female,39,Cash
C334726,Male,47,Credit Card
C313999,Male,37,Cash
C144581,Female,45,Credit Card
C198601,Female,52,Debit Card
C358339,Male,38,Debit Card
C277381,Male,32,Debit Card
C117005,Male,51,Credit Card
C627289,Female,63,Cash
C325183,Female,55,Cash
C949246,Female,34,Credit Card
C230961,Female,24,Cash
C309030,Male,66,Credit Card
C801971,Female,68,Credit Card
C211917,Male,55,Credit Card
C192417,Male,24,Credit Card
C947971,Female,30,Cash
C128561,Female,46,Cash
C215865,Male,52,Debit Card
C190768,Female,47,Debit Card
C122174,Male,27,Credit Card
C288023,Female,57,Debit Card
C386459,Male,44,Cash
C351705,Female,64,Cash
C241764,Male,68,Debit Card
C214947,Female,54,Debit Card
C371512,Male,34,Credit Card
C256325,Female,28,Cash
C147893,Male,39,Cash
C932889,Female,52,Cash
C448331,Male,35,Cash
C173191,Female,26,Cash
C158822,Male,20,Debit Card
C268231,Female,38,Credit Card
C300109,Male,33,Credit Card
C155698,Male,18,Debit Card
C315797,Female,39,Credit Card
C424244,Male,59,Cash
C267738,Female,61,Cash
C132117,Female,22,Credit Card
C312897,Female,62,Cash
C818193,Male,37,Debit Card
C185085,Male,30,Credit Card
C163683,Female,41,Credit Card
C324531,Female,46,Debit Card
C204839,Female,21,Cash
C627236,Female,19,Credit Card
C194642,Male,34,Cash
C190551,Male,36,Cash
C130310,Male,52,Credit Card
C244284,Male,58,Cash
C120702,Male,59,Cash
C164215,Male,26,Debit Card
C125116,Female,38,Cash
C988555,Male,37,Credit Card
C182512,Female,51,Credit Card
C247225,Female,62,Credit Card
C224822,Female,23,Credit Card
C195800,Female,26,Cash
C136018,Female,69,Cash
C617247,Male,50,Credit Card
C790387,Female,61,Debit Card
C154036,Female,33,Credit Card
C156297,Male,62,Credit Card
C179757,Female,60,Cash
C313787,Female,55,Cash
C118179,Female,66,Cash
C336596,Female,42,Cash
C959246,Female,47,Cash
C194519,Female,40,Credit Card
C260126,Female,19,Credit Card
C805663,Female,26,Credit Card
C310524,Female,42,Credit Card
C277318,Male,35,Credit Card
C931765,Female,34,Cash
C150686,Male,49,Cash
C629211,Male,50,Debit Card
C333007,Female,24,Credit Card
C538755,Male,50,Credit Card
C325577,Male,69,Cash
C318464,Female,67,Cash
C263744,Female,56,Debit Card
C155486,Female,36,Cash
C207577,Female,18,Cash
C102468,Female,37,Cash
C609041,Female,51,Cash
C140258,Female,60,Credit Card
C166115,Female,30,Credit Card
C372403,Female,23,Credit Card
C129684,Female,61,Credit Card
C263325,Female,19,Cash
C323032,Female,54,Cash
C741896,Female,59,Cash
C195529,Female,31,Cash
